ID_Unidad,Placa,Serial,Marca,Modelo,Color,Tipo_Vehiculo,Tipo_Flota,Estatus_Final,Situacion_Actual,Gerencia,Responsable_Usuario,Cargo_Usuario,Ubicacion_Taller,Documento_Url,Ubicacion_Actual
21093,78HKAP,3FTRF17W37MA05738,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
21619,41UVAV,JN1CNUD227X461412,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
21622,37SVAV,JN1CNUD227X461402,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
21874,13UVAT,JN1CNUD225X451279,NISSAN,DOBLE CABINA,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
21892,46UVAT,JN1CNUD225X451394,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIRECCION EJECUTIVA DE EXPLORACION Y EEII DE YACIMIENTOS(DEXEIY),TRANSPORTE TERRESTRE,,,,
13651,SIN PLACAS,POR CERTIFICAR,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
14480,AA8660J,8XDEU7584B8A14480,FORD,EXPLORER,GRIS PLOMO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
16187,85EMAS,8ZCEC14TX1V307863,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16218,41EAAW,8ZCEC14TX1V308379,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16551,66LDAM,8ZCEC14TX2V309842,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16652,63IABI,8ZCEC14T25V314179,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
21113,03GKAR,3FTRF17W37MA17369,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
21150,28WLAH,3FTRF17W07MA25378,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
21153,23WLAH,3FTRF17W57MA25389,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
21179,81SNAH,3FTRF17W17MA25244,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
21234,79FKAR,3FTRF17W47MA25755,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
21243,91FKAR,3FTRF17W07MA25607,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
21260,95FKAR,3FTRF17W07MA25591,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
21611,29SVAV,JU1CNUD227X461381,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
21724,97TVAT,JN1CNUD225X451270,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
21730,83IVAU,JN1CNUD225A714317,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
21753,22UVAT,JN1CNUD225X451382,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
21764,59TVAT,JN1CNUD225A714200,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
21774,80IVAU,JN1CNUD225X451291,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIRECCION EJECUTIVA DE EXPLORACION Y EEII DE YACIMIENTOS(DEXEIY),TRANSPORTE TERRESTRE,,,,
21783,48UVAT,JN1CNUD225X451395,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
21789,11UVAT,JN1CNUD225X451375,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
21815,94UVAT,JN1CNUD225A714353,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
21834,41UVAT,JN1CNUD225X451350,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
21924,86ZAAO,JN1CNUD226A714623,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
21931,88ZAAO,ZN1CNUD226A714626,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16529,88LDAM,8ZCEC14T32V309651,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,HURTO DE CHAPA VIN,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
5364,SIN PLACAS,1N6AAOEJ7CN325364,NISSAN,TITAN,GRIS OSCURO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
8377,A70AM9I,1N6ADOEVXCC468377,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
7198,608XKV,RN855145501,TOYOTA,HILUX,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16368,SIN PLACAS,8ZCEC14T01V315924,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
21805,24UVAT,JN1CNUD225X451383,NISSAN,DOBLE CABINA,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
16591,01PIAC,8ZCEC14T52V312034,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
16780,53JABI,8ZCEC14TX5V314625,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
16853,A56AB9G,8ZCEC14J58V321999,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
16854,A66AB1G,8ZCEC14J48V322044,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
16855,A65AB6G,8ZCEC14J78V314777,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
16857,A56AB8G,8ZCEC14J18V31848,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
21031,64MKAM,8YTRF172758A39936,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
783,A87AK9V,8ZCNCRE05BV323599,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
16737,42JABI,8ZCEC14T05V314424,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
16260,05PAAV,8ZCEC14TX1V308463,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
16499,20LDAM,8ZCEC14T62V306582,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"OCC, DIVISIÓN COSTA OCCIDENTAL",TRANSPORTE TERRESTRE,,,,
16728,59JABI,8ZCEC14TX5V314706,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16346,SIN PLACAS,8ZCEC14T81V313936,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16759,35EGAX,8ZCEC14T55V318565,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
21202,47TNAH,3FTRF17W97MA25282,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,BARIVEN,TRANSPORTE TERRESTRE,,,,
21620,33UVAV,JN1CNUD227X461389,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
21904,64UVAT,JN1CNUD225A714226,NISSAN,DOBLE CABINA,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16381,SIN PLACAS,8ZCEC14T31V308594,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16420,63MDAM,8XCEC14TX2V308108,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16736,41JABI,8ZCEC14T15V314416,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16549,87UDAN,8ZCEC14T62V310101,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16708,16JABI,8ZCEC14T25V314635,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
4752,SIN PLACAS,1N6AD0FV1CC464752,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIRECCION EJECUTIVA DE EXPLORACION Y EEII DE YACIMIENTOS(DEXEIY),TRANSPORTE TERRESTRE,,,,
16601,67XVAT,8ZCEC14T65V307574,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16614,50ZVAT,8ZCEC14T65V311656,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16638,61CGAX,8ZCEC14T95V311988,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16823,19VUAB,1GCEC14J87Z627007,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16846,A25AB3G,8ZCEC14J78V321096,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
21610,36SVAV,JU1CNUD227X461399,NISSAN,DOBLE CABINA,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
9862,84RABM,3GCEC14T87G199862,CHEVROLET,CHEYENNE,GRIS,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16266,10YAAV,8ZCEC14T51V308578,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16400,49MDAM,8ZCEC14T32V307849,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16416,55MDAM,8ZCEC14T52V307982,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16650,71CGAX,8ZCEC14T45V312224,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16712,71IABI,8ZCEC14T85V312923,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16156,93EMAS,8ZCEC14T01V308178,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16353,SIN PLACAS,8ZCEC14T61V314003,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
758,A32AJ5V,8ZCNCRE03BV316179,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
16850,93ZVAV,1GCEC14JX7Z628126,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
838,71ITAA,8ZCER14R6YV310238,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
1916,A89AS7C,1N6ADOEVOCC441916,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
210,SIN PLACAS,1FTMF1CM3CFC90210,FORD,F-150,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
759,A32AJ6V,8ZCNCRE09BV316171,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
767,A33AJ3V,8ZCNCRE02BV316206,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
768,A33AJ4V,8ZCNCRE03BV316201,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
781,A31AL7V,8ZCNCRE04BV319513,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
782,A80AK7V,8ZCNCRE08BV324911,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
784,A10AL4V,8ZCNCRE07BV326052,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
794,A29AI4A,8ZCNCRE03BV336366,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
817,A71AM5I,1GC0CVCG4DF140746,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
1017,A85AS9C,1GC0CVCG7DF141017,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
2354,SIN PLACAS,1N6AD0EV7CC472354,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,ASUNTOS PUBLICOS,TRANSPORTE TERRESTRE,,,,
3114,SIN PLACAS,1N6AA0CC1CN323114,TOYOTA,TACOMA,GRIS,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
7655,SIN PLACAS,1N6AD0ER2CC447655,NISSAN,FRONTIER,GRIS,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
8983,SIN PLACAS,1N6AD0EV7CC468983,NISSAN,FRONTIER,GRIS,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,DIVISIÓN SUR DEL LAGO TRUJILLO,TRANSPORTE TERRESTRE,,,,
9287,A79BU7K,1FTMF1CM3CFB69287,FORD,F-150,GRIS,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
9467,SIN PLACAS,1N6BA0EC1CN319467,NISSAN,TITAN,BLANCO,PICK-UP,Liviana,DESINCORPORADO,ROBO RECUPERADO,AMBIENTE,TRANSPORTE TERRESTRE,,,,
9492,A72AM8I,1N6AD0EV9CC459492,NISSAN,FRONTIER,GRIS,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
9791,SIN PLACAS,1N6AD0ER4CC459791,TOYOTA,TACOMA,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
14862,28MDAM,8LBTFS25H20111689,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16163,06FMAS,8ZCEC14T81V308221,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16164,69KAAW,8ZCEC14T71V308209,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,AMBIENTE,TRANSPORTE TERRESTRE,,,,
16202,17KABA,8ZCEC14T51V308242,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16207,77KAAW,8ZCEC14T91V308213,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16225,93XAAV,8ZCEC14T61V308587,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16259,94XAAV,8ZCEC14T91V308342,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16262,20PAAV,8ZCEC14T51V308449,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16270,51PAAV,8ZCEC14T91V308891,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16295,87DAAW,8ZCEC14T01V309119,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
16336,SIN PLACAS,8ZCEC14T11V313910,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,RELACIONES GUBERNAMENTALES PROPIEDADES Y CATASTRO,TRANSPORTE TERRESTRE,,,,
16337,SIN PLACAS,8ZCEC14TX1V313873,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16359,27NAAW,8ZCEC14T01V315955,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,PDVSA SERVICIOS PETROLEROS,TRANSPORTE TERRESTRE,,,,
16379,SIN PLACAS,8ZCEC14T01V316250,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16392,SIN PLACAS,8ZCEC14T21V316993,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16407,67MDAM,8ZCEC14T42V308184,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
16472,64KDAM,8ZCEC14TX2V309047,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16481,56KDAM,8ZCEC14T62V309031,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,BARIVEN,TRANSPORTE TERRESTRE,,,,
16496,77KDAM,8ZCEC14T02V309199,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,RELACIONES GUBERNAMENTALES PROPIEDADES Y CATASTRO,TRANSPORTE TERRESTRE,,,,
